CURclassMarker,numTestsEstimated,doneTests,numCrashes,numCandidates,numRaces,time,memory,testMode,not_tested, false_positive, benign, order-dependent, violating, harmful
Running Actul test environment
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:18(0x40b75a)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:19(0x40b795)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:21(0x40b7d0)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:10(0x40b5a1)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:11(0x40b5dc)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:12(0x40b617)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:13(0x40b652)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:14(0x40b68d)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:15(0x40b6c8)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:16(0x40b703)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:17(0x40b73e)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:18(0x40b779)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:19(0x40b7b4)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:30(0x40b96d)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:10(0x40b5a1)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b989)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:11(0x40b5dc)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b989)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:12(0x40b617)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b989)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:13(0x40b652)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b989)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:14(0x40b68d)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b989)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:15(0x40b6c8)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b989)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:16(0x40b703)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b989)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:17(0x40b73e)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b989)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:18(0x40b779)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b989)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:19(0x40b7b4)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b989)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:10(0x40b582)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:11(0x40b5bd)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:12(0x40b5f8)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:13(0x40b633)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:14(0x40b66e)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:15(0x40b6a9)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:16(0x40b6e4)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:17(0x40b71f)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:18(0x40b75a)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:19(0x40b795)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (read on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:21(0x40b7d0)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:10(0x40b5a1)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:11(0x40b5dc)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:12(0x40b617)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:13(0x40b652)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:14(0x40b68d)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:15(0x40b6c8)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:16(0x40b703)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:17(0x40b73e)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:18(0x40b779)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:19(0x40b7b4)
Stack from variable x (write on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:31(0x40b9a8)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:10(0x40b5a1)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:32(0x40b9c4)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:11(0x40b5dc)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:32(0x40b9c4)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:12(0x40b617)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:32(0x40b9c4)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:13(0x40b652)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:32(0x40b9c4)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:14(0x40b68d)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:32(0x40b9c4)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:15(0x40b6c8)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:32(0x40b9c4)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:16(0x40b703)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:32(0x40b9c4)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:17(0x40b73e)
Stack from variable x (read on 0x1106044 width:4):
 #0 t2 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:32(0x40b9c4)

benign data race detected (maxScore:1,minScore:1) 1 times on:
Stack from variable x (write on 0x1106044 width:4):
 #0 t1 in /home/hartung/HPSV/programs/ActulBenchmarks/simple_build/micro_2_bad.c:18(0x40b779)
Stack from variable x (read on 0x1106044 width:4):
